gene	sig.nft.up	sig.plaq.up	sig.plaq.dw	sig.nft.dw	ntest	nft.resid	nft	plaq_n	dir	set
ZNF577	0	0	1	3	6	-0.000340971580791426	-0.00175707662761226	-0.00269590313457033	NFT	Exc_Exc
FBXL12	0	0	2	3	6	-0.000389438807572668	-0.00334958101755301	-0.00396296021002313	NFT	Exc_Exc
SRD5A3	0	0	2	3	6	-0.000421251892270003	-0.00284184638198709	-0.00369676506970178	NFT	Exc_Exc
CLPX	3	2	0	0	6	-0.000428040219723924	0.000999390803645161	0.0022832024242037	NFT	Exc_Exc
MAPKAPK5	0	0	2	3	6	-0.000487061941253213	-0.0016686174584256	-0.00129578379834905	NFT	Exc_Exc
FEZ2	0	0	2	3	6	-0.000509245797781424	-0.00197731889122568	-0.00150079727852611	NFT	Exc_Exc
ELP2	0	0	2	4	6	-0.000514275973015751	-0.00281299366468748	-0.00359988583427872	NFT	Exc_Exc
STX6	0	0	2	3	6	-0.00051915493606852	-0.00193259893074348	-0.00295910247243312	NFT	Exc_Exc
TTL	0	0	2	4	6	-0.000530656004457086	-0.00161129838634124	-0.00194825835878136	NFT	Exc_Exc
SAP30BP	0	0	2	3	6	-0.00053124985060285	-0.0028387153151374	-0.00255425782023583	NFT	Exc_Exc
ERCC8	0	0	1	3	6	-0.000549389221278691	-0.00227275599941467	-0.00206170379768781	NFT	Exc_Exc
SLC17A5	0	0	0	3	6	-0.000560323097053823	-0.00151866672058469	-0.00177831267153539	NFT	Exc_Exc
PPP3CC	0	0	1	3	6	-0.000581328976723184	-0.00203740367862744	-0.00134161096563931	NFT	Exc_Exc
NUDT5	0	0	0	3	6	-0.000584119783479579	-0.00215293683304355	-0.0022819170677577	NFT	Exc_Exc
RANBP10	0	0	2	3	6	-0.000614801275874626	-0.00326976470074612	-0.00357068167383041	NFT	Exc_Exc
MED14	0	0	2	3	6	-0.000661062059884423	-0.00199672321035667	-0.00186686717598398	NFT	Exc_Exc
VIPAS39	0	0	2	3	6	-0.000679219298094241	-0.00269059424633547	-0.0034960454031485	NFT	Exc_Exc
ZNF71	0	0	2	3	5	-0.000747005688630153	-0.00343938679735109	-0.00338629685095822	NFT	Exc_Exc
ARL13B	0	0	2	4	6	-0.000749050031754758	-0.00208421585034638	-0.00269205976936684	NFT	Exc_Exc
OTULIN	0	0	2	3	6	-0.000770637728283385	-0.0034230386969005	-0.00318478959684486	NFT	Exc_Exc
ZNF592	0	0	1	3	6	-0.000775133109388962	-0.00217296243774565	-0.00177428468570936	NFT	Exc_Exc
ELP3	0	0	1	3	6	-0.000776373475844741	-0.00168334141326176	-0.00157802272376694	NFT	Exc_Exc
ZNF432	0	0	1	3	6	-0.00078502570049212	-0.00224338364776222	-0.00266229579887749	NFT	Exc_Exc
HSPB11	0	0	2	3	6	-0.000789937574684426	-0.00291690442895046	-0.0023857271309554	NFT	Exc_Exc
OSBPL9	0	0	2	3	6	-0.000793562115463158	-0.00252821138948997	-0.00305627953343143	NFT	Exc_Exc
EIF4E2	0	0	0	3	6	-0.000798812705914207	-0.0017324654702941	-0.00131354817995405	NFT	Exc_Exc
ADAMTS8	0	0	1	3	6	-0.000813592999258768	-0.00365779546433264	-0.00420520020390482	NFT	Exc_Exc
BCL2L1	0	0	0	3	6	-0.000819503849033029	-0.00116653569373267	-0.000752450265643726	NFT	Exc_Exc
ATP13A3	0	0	2	4	6	-0.000832762103645272	-0.00231105518723467	-0.00189337289667533	NFT	Exc_Exc
TPK1	0	0	1	3	6	-0.000852228890538333	-0.00321057893879754	-0.00454169053981537	NFT	Exc_Exc
STAT3	0	0	2	3	6	-0.000853844904292981	-0.00269194399602693	-0.00353666449965385	NFT	Exc_Exc
ACOX3	0	0	2	3	6	-0.00085440273544444	-0.00409319841957333	-0.0037870819438434	NFT	Exc_Exc
ZNF839	0	0	2	3	6	-0.000857838894071632	-0.00325195646306722	-0.00459523930832081	NFT	Exc_Exc
DUS2	0	0	2	3	6	-0.000876897446721613	-0.00438881270118266	-0.00433733613564265	NFT	Exc_Exc
GFRA2	0	0	2	3	6	-0.000888790721926743	-0.00345753209963253	-0.00284541876828987	NFT	Exc_Exc
TBP	0	0	2	4	6	-0.000903031207984376	-0.00257373711106366	-0.00243312862893618	NFT	Exc_Exc
STX2	0	0	1	3	6	-0.000904269395124179	-0.00200179118637215	-0.00130656153964694	NFT	Exc_Exc
ZNF783	0	0	2	3	6	-0.000904376264027217	-0.00303039900749327	-0.00201043090370566	NFT	Exc_Exc
FAM156A	0	0	2	3	6	-0.00095376547034208	-0.00325151687780138	-0.00406852481258771	NFT	Exc_Exc
ZNF461	0	0	2	3	6	-0.00095726572218583	-0.00262244672883273	-0.002421275796661	NFT	Exc_Exc
TTI1	0	0	2	4	6	-0.000980600164930299	-0.00359936440952264	-0.00365961975474111	NFT	Exc_Exc
POLR3E	0	0	2	4	6	-0.000981220036271537	-0.00267289399960289	-0.00222311128437313	NFT	Exc_Exc
PRKG2	0	0	1	3	6	-0.000983167573326208	-0.0045047202703943	-0.00542526530321266	NFT	Exc_Exc
SLC38A9	0	0	2	4	6	-0.000991155047885765	-0.0025699901681106	-0.00196341334039867	NFT	Exc_Exc
PRDM11	0	0	2	3	6	-0.00099257651581769	-0.00374355534626815	-0.00341611066451296	NFT	Exc_Exc
MBD2	0	0	1	3	6	-0.00101451123680931	-0.00190824848510073	-0.00224521135456332	NFT	Exc_Exc
ANKFY1	0	0	1	3	6	-0.0010374892254534	-0.00254909841272242	-0.0025680379073596	NFT	Exc_Exc
ASPSCR1	0	0	2	3	6	-0.00106781725362036	-0.00374888873666882	-0.00342799654702544	NFT	Exc_Exc
SIN3A	0	0	1	3	6	-0.00107856528089464	-0.00259781070283398	-0.00193931721571891	NFT	Exc_Exc
TMEM14A	0	0	1	3	6	-0.00109067206076826	-0.00177585913498227	-0.000448492475602896	NFT	Exc_Exc
TTC13	0	0	2	3	6	-0.00112396588397691	-0.00295524462775223	-0.00336154577632431	NFT	Exc_Exc
IFFO1	0	0	2	4	6	-0.001130556211819	-0.00300982956549897	-0.00175898031912513	NFT	Exc_Exc
SEC63	0	0	2	3	6	-0.00121177735880943	-0.00251078352202648	-0.00120590466145491	NFT	Exc_Exc
MARCH7	0	0	1	3	6	-0.00121261091406033	-0.00215078588957598	-0.00166361656015379	NFT	Exc_Exc
RIC1	0	0	2	4	6	-0.00124159795357265	-0.00363153544280353	-0.00462727394001352	NFT	Exc_Exc
TDG	0	0	2	3	6	-0.00125992520219046	-0.00348936892940963	-0.00237765438636641	NFT	Exc_Exc
NR2C1	0	0	2	3	6	-0.00127176538471159	-0.00314759319863734	-0.00189530715211792	NFT	Exc_Exc
RCL1	0	0	2	3	6	-0.00127286943298489	-0.00315468535920759	-0.00348869619194122	NFT	Exc_Exc
AREL1	0	0	2	3	6	-0.00127501287277664	-0.00285171678080842	-0.00270363831447521	NFT	Exc_Exc
PRMT7	0	0	2	3	6	-0.00127598385963201	-0.00335064189801032	-0.00299670683638011	NFT	Exc_Exc
MCM3AP	0	0	2	3	6	-0.00127615040209607	-0.00285552515294635	-0.00183938313079154	NFT	Exc_Exc
KREMEN1	0	0	2	3	3	-0.00128031038185391	-0.00497455010883808	-0.00660496092070719	NFT	Exc_Exc
SEC16B	0	0	1	3	6	-0.00128594384715496	-0.00362274728043443	-0.00296731681224779	NFT	Exc_Exc
C2CD3	0	0	2	3	6	-0.00129940175848426	-0.00257922998166906	-0.00204180820190964	NFT	Exc_Exc
GRB10	0	0	2	3	6	-0.00130150768495471	-0.00364332347268067	-0.00402392037402349	NFT	Exc_Exc
RECQL	0	0	1	3	5	-0.00131001021474068	-0.00320786812210276	-0.00329602773642775	NFT	Exc_Exc
PCTP	0	0	1	3	4	-0.00133753887875032	-0.0042326198863146	-0.00448528927736587	NFT	Exc_Exc
DNAJC27	0	0	0	3	6	-0.00134028269734797	-0.00226590878240466	-0.0015889567369621	NFT	Exc_Exc
DDOST	0	0	1	3	3	-0.00135624519312413	-0.0032473201092343	-0.00177363823365719	NFT	Exc_Exc
RPAIN	0	0	1	3	6	-0.00136049282680762	-0.0026211311888145	-0.00100581839568169	NFT	Exc_Exc
DYNC2LI1	0	0	2	3	6	-0.00137329768865035	-0.00383453327003238	-0.00430755640967978	NFT	Exc_Exc
DLD	0	0	1	3	6	-0.00137448954385856	-0.0026599602790903	-0.00201778045662845	NFT	Exc_Exc
XPNPEP1	0	0	0	4	6	-0.00138498165141479	-0.00269328161380599	-0.00220203161708844	NFT	Exc_Exc
MCCC1	0	0	2	3	6	-0.00140231969747282	-0.00289985438046207	-0.00167467720280115	NFT	Exc_Exc
LARP4B	0	0	0	4	6	-0.00141381995376645	-0.00233440467006173	-0.000741812321648969	NFT	Exc_Exc
CUL2	0	0	2	3	6	-0.00141603863770317	-0.00236026261175729	-0.00172005010277194	NFT	Exc_Exc
PMM2	0	0	2	3	6	-0.00143022675025882	-0.00490764499382528	-0.00507589605397091	NFT	Exc_Exc
NOL10	0	0	2	3	6	-0.00143741259391037	-0.00283531603851681	-0.00265140210628766	NFT	Exc_Exc
PTS	0	0	2	3	6	-0.00144669793122256	-0.00339403554893982	-0.00261418377863473	NFT	Exc_Exc
CHFR	0	0	1	4	6	-0.00146180843266604	-0.00323547162570403	-0.00301631487024315	NFT	Exc_Exc
MTOR	0	0	2	4	6	-0.00146309157292655	-0.00321705708789738	-0.00170979314877155	NFT	Exc_Exc
LPXN	0	0	2	3	5	-0.00146742805171584	-0.00428275514806477	-0.00391339305739431	NFT	Exc_Exc
ADAM17	0	0	2	4	6	-0.00147223303497046	-0.00461908913097694	-0.00418390540321454	NFT	Exc_Exc
USP28	0	0	1	3	6	-0.00148272343332269	-0.00252646475571249	-0.00200810289708901	NFT	Exc_Exc
HABP4	0	0	1	3	6	-0.00148590237211697	-0.0035433137696516	-0.00188055927093205	NFT	Exc_Exc
TPCN2	0	0	2	3	6	-0.00148602471528676	-0.00706702224280856	-0.00588668324966563	NFT	Exc_Exc
LURAP1	0	0	1	3	6	-0.00149323012968174	-0.00500944133262448	-0.00557382346699029	NFT	Exc_Exc
ABCB10	0	0	1	4	6	-0.00149799228773163	-0.00301899650766555	-0.00255900522209735	NFT	Exc_Exc
FBXW8	0	0	2	4	6	-0.0015030855738442	-0.00376772341802756	-0.00381735537683847	NFT	Exc_Exc
BBS7	0	0	2	3	6	-0.00150769685610282	-0.00267098484747245	-0.00135963811908927	NFT	Exc_Exc
KLHL32	0	0	2	3	6	-0.0015155369135126	-0.0037891839062628	-0.00242185088955832	NFT	Exc_Exc
ZRANB3	0	0	2	3	6	-0.00151807706849886	-0.00478599735138577	-0.00499193281402307	NFT	Exc_Exc
MGAT5	0	0	1	3	6	-0.00152767189234831	-0.00323234557715956	-0.00303790912554799	NFT	Exc_Exc
ELMO2	0	0	1	3	6	-0.00153516210870826	-0.00255866428637765	-0.00110928746063784	NFT	Exc_Exc
SLC1A1	0	0	2	3	6	-0.00154636357242784	-0.00298213901908105	-0.00240591221949955	NFT	Exc_Exc
IMMT	0	0	1	4	6	-0.00155350009280468	-0.0031181352839621	-0.00233823726620186	NFT	Exc_Exc
MIA2	0	0	2	3	6	-0.00155491470597418	-0.00340858089553439	-0.00273500133914586	NFT	Exc_Exc
SCYL3	0	0	2	4	6	-0.00156237560390047	-0.00341010500440498	-0.00303191483209391	NFT	Exc_Exc
SPACA6	0	0	2	3	6	-0.0015647585505804	-0.00388518666204695	-0.00394869134526726	NFT	Exc_Exc
POLR3F	0	0	1	3	6	-0.0015919158277287	-0.00323713068953718	-0.00251199255506894	NFT	Exc_Exc
SLC9A9	0	0	1	3	6	-0.00159227964841887	-0.00338790783334493	-0.0040771974422206	NFT	Exc_Exc
PAPPA2	0	0	2	3	4	-0.00160273879511005	-0.00485101495086494	-0.00512627564276431	NFT	Exc_Exc
BORCS5	0	0	2	3	6	-0.00161257144778747	-0.00425059521970247	-0.00297212712104124	NFT	Exc_Exc
ESR2	0	0	1	3	6	-0.00162450622077508	-0.00333823680856724	-0.00279668814220297	NFT	Exc_Exc
CREG1	0	0	2	3	6	-0.00162649858112414	-0.0041714924576831	-0.00404833488367161	NFT	Exc_Exc
ODF2	0	0	2	3	6	-0.00163211033418607	-0.00379065096746373	-0.00326110710757659	NFT	Exc_Exc
MAP3K3	0	0	2	3	6	-0.00169222974403828	-0.00356063593926997	-0.00323370567841304	NFT	Exc_Exc
MED6	0	0	2	3	6	-0.00169299031929231	-0.00364482657726034	-0.00359179304966672	NFT	Exc_Exc
PDE8A	0	0	2	3	6	-0.00169427817395695	-0.00407293127581584	-0.00423490327595941	NFT	Exc_Exc
TOP3A	0	0	1	3	6	-0.00170274766964862	-0.00287942758235216	-0.00198523036741474	NFT	Exc_Exc
ZNF678	0	0	2	3	6	-0.00177898858481044	-0.00365776719799263	-0.00346414867967034	NFT	Exc_Exc
NOM1	0	0	2	3	6	-0.00178352972330003	-0.00307354993886857	-0.00320220888477643	NFT	Exc_Exc
TAZ	0	0	2	3	6	-0.00179184998809346	-0.00421281860613872	-0.00291325682631363	NFT	Exc_Exc
RGP1	0	0	2	3	6	-0.00179292722121218	-0.00427226838565586	-0.00407079695094974	NFT	Exc_Exc
MALT1	0	0	2	4	6	-0.00179623642696217	-0.00336191729277377	-0.00270725619988896	NFT	Exc_Exc
ZNF565	0	0	2	3	6	-0.00179639521637935	-0.00360904144766416	-0.00255724918976941	NFT	Exc_Exc
CEP164	0	0	2	4	6	-0.00179928858518113	-0.00516571913279932	-0.00348186384764654	NFT	Exc_Exc
ELMO1	0	0	2	3	6	-0.00180125424026408	-0.00409470318691104	-0.0035756196998363	NFT	Exc_Exc
PIGL	0	0	1	3	6	-0.00180972673269642	-0.00447674227078072	-0.00428276820384937	NFT	Exc_Exc
RCAN1	0	0	1	3	6	-0.0018520022084557	-0.00325220501749905	-0.00207477699035185	NFT	Exc_Exc
CDH11	0	0	2	3	6	-0.00185580162451521	-0.00519962377955164	-0.00305603203101026	NFT	Exc_Exc
EIF2B1	0	0	2	3	6	-0.00185684426534929	-0.00431290714030117	-0.00288165557316674	NFT	Exc_Exc
VEZT	0	0	2	3	6	-0.00185691058407063	-0.00340284809685007	-0.00136265560501833	NFT	Exc_Exc
ZZEF1	0	0	2	4	6	-0.00185944802719814	-0.00338984493887272	-0.0027426037740309	NFT	Exc_Exc
SUCLG1	0	1	2	4	6	-0.00186309083756469	-0.002635247561536	-0.00105608815168522	NFT	Exc_Exc
ASAH1	0	0	2	4	6	-0.00187826060421176	-0.00368826842033033	-0.00288506821657653	NFT	Exc_Exc
SDHA	0	0	2	3	6	-0.00188114905368936	-0.00312266899104153	-0.00126331512499764	NFT	Exc_Exc
FBXW2	0	0	2	3	6	-0.00189609512178722	-0.00360907550114199	-0.0017659715955041	NFT	Exc_Exc
ZBTB43	0	0	0	5	6	-0.00191880703070981	-0.00256235997713967	-0.00112444694997501	NFT	Exc_Exc
IAH1	0	0	1	3	6	-0.00192060020678191	-0.0024701005647908	-0.000826595474155575	NFT	Exc_Exc
BTAF1	0	0	2	3	6	-0.00192272273485178	-0.00347655411158103	-0.00155126693329024	NFT	Exc_Exc
SLC30A9	0	0	2	4	6	-0.00193585404726805	-0.00377978592319693	-0.00295918989304631	NFT	Exc_Exc
HIF1AN	0	0	1	3	6	-0.00193678215567273	-0.00341433923978935	-0.00280253063248826	NFT	Exc_Exc
ARHGEF10L	0	0	2	4	6	-0.00196969653087804	-0.00481698455104019	-0.00426521236305838	NFT	Exc_Exc
FLVCR1	0	0	2	5	6	-0.00198081619371151	-0.00397576901672043	-0.00284319582866519	NFT	Exc_Exc
RUFY1	0	0	1	3	6	-0.00200299662393669	-0.00299873016577556	-0.00239214841901679	NFT	Exc_Exc
MOGS	0	0	0	3	4	-0.00202240496753245	-0.00349032957971978	-0.00114274799824888	NFT	Exc_Exc
ALK	0	0	1	3	4	-0.002023018436313	-0.00541368105416565	-0.00829952671466295	NFT	Exc_Exc
MYO18A	0	0	2	4	6	-0.00202743516459271	-0.00454607809865159	-0.00365582134994463	NFT	Exc_Exc
CCM2	0	0	2	3	6	-0.00203765368847539	-0.00332331639589083	-0.00248728161942392	NFT	Exc_Exc
WHAMM	0	0	1	3	6	-0.00207753954234862	-0.00327827160505645	-0.00169819762953866	NFT	Exc_Exc
MCM9	0	0	0	3	6	-0.00209869645463617	-0.00404017369666221	-0.00249104949082518	NFT	Exc_Exc
ACSF3	0	0	2	4	6	-0.00211743427345457	-0.00428122265029709	-0.00299715021678549	NFT	Exc_Exc
DLG5	0	0	2	3	6	-0.00211790730292656	-0.00585762161693282	-0.00457174322468502	NFT	Exc_Exc
TACC2	0	0	2	3	6	-0.00211858186734672	-0.00392978293384591	-0.00191905662413328	NFT	Exc_Exc
BAALC	0	0	1	3	6	-0.00212794548076887	-0.00333460698962455	-0.00122213477547469	NFT	Exc_Exc
PTPN11	0	0	0	3	6	-0.00213790475115882	-0.00281486873690449	-0.000664575245972401	NFT	Exc_Exc
PGM1	0	0	2	4	6	-0.00216160323929484	-0.00295125567631917	-0.00205187880094302	NFT	Exc_Exc
SPATA6	0	0	2	3	6	-0.00218256652714796	-0.00473890165284562	-0.00280092916673088	NFT	Exc_Exc
ELP6	0	0	2	3	6	-0.00220760069096974	-0.00396889337267665	-0.00249836246254668	NFT	Exc_Exc
RPH3A	0	0	2	3	6	-0.00221155373686314	-0.0073147856439745	-0.00741162793006711	NFT	Exc_Exc
CARF	0	0	2	4	6	-0.00222926361492231	-0.00406154485384213	-0.00245763920743605	NFT	Exc_Exc
PLGRKT	0	0	2	3	6	-0.00222952633248348	-0.00708813459729383	-0.0063712954357655	NFT	Exc_Exc
SRP54	0	0	1	4	6	-0.00223236192706322	-0.00370651873350433	-0.00206361951134621	NFT	Exc_Exc
HECA	0	0	1	3	6	-0.002255733157738	-0.00407751728982162	-0.0025855300779331	NFT	Exc_Exc
HDAC6	0	0	2	3	6	-0.00225577558325447	-0.00405003465457563	-0.00219554748068746	NFT	Exc_Exc
ZNF140	0	0	2	3	6	-0.00226900925494671	-0.00526849573980231	-0.00355962991483011	NFT	Exc_Exc
GUSB	0	0	2	3	6	-0.00227710946896593	-0.00380598430496077	-0.00204538818498946	NFT	Exc_Exc
TMOD1	0	0	1	3	6	-0.00231320323268779	-0.00392141989808227	-0.00189168866287312	NFT	Exc_Exc
MRPS11	0	0	0	3	6	-0.002391299696897	-0.00279317586205256	-0.000322305659370278	NFT	Exc_Exc
C1orf131	0	0	2	3	4	-0.0023924786654389	-0.00546200999277358	-0.00296207934585506	NFT	Exc_Exc
ATAD5	0	0	2	3	6	-0.00240400192180819	-0.00450285361926276	-0.00170424186909574	NFT	Exc_Exc
PDHA1	0	0	1	3	6	-0.00240662998943728	-0.00337336547764559	-0.000822568754880729	NFT	Exc_Exc
ATF6B	0	0	1	4	6	-0.00242135897958927	-0.00420929862548113	-0.00209442750826895	NFT	Exc_Exc
CCNC	0	0	1	3	6	-0.0024322209903564	-0.00412611310385711	-0.00280346232989012	NFT	Exc_Exc
RRAS2	0	0	2	3	6	-0.00243568890269285	-0.00400076770242875	-0.00191371872963685	NFT	Exc_Exc
RCOR1	0	0	2	4	6	-0.00244352026830922	-0.00365139379856948	-0.00300013654556527	NFT	Exc_Exc
PCYT1A	0	0	1	3	6	-0.00246529410655109	-0.00323927382208616	-0.00140220212510192	NFT	Exc_Exc
COIL	0	1	2	3	6	-0.00247657985954072	-0.00377770548773895	-0.00195559923143902	NFT	Exc_Exc
PREP	0	0	2	3	6	-0.00249617531824965	-0.00364928474022506	-0.00118785444963048	NFT	Exc_Exc
RPRD1B	0	0	1	3	6	-0.00250002181850223	-0.00390512598746897	-0.00193678437026238	NFT	Exc_Exc
ZFP2	0	0	2	3	6	-0.00250884689801327	-0.00562051880837258	-0.00378690001167533	NFT	Exc_Exc
PTPN1	0	0	2	4	6	-0.00250937699650971	-0.00449152110695815	-0.0038402139583189	NFT	Exc_Exc
PSMA3	0	0	2	3	6	-0.00253502748058713	-0.00404038461033978	-0.0014290189028077	NFT	Exc_Exc
FKBP14	0	0	1	4	6	-0.00258254821863549	-0.00432181467568235	-0.00264908422575469	NFT	Exc_Exc
TM7SF3	0	0	1	3	6	-0.00259654236503712	-0.00368504701670812	-0.0026521506418997	NFT	Exc_Exc
NSUN3	0	0	2	4	6	-0.00261248381021749	-0.00508306702055906	-0.00375884899913509	NFT	Exc_Exc
SLC31A1	0	0	2	4	6	-0.0026311591323298	-0.00435898372550808	-0.00229546328005498	NFT	Exc_Exc
CDC123	0	0	1	3	6	-0.00266549432712649	-0.00358451066843386	-0.00136526042672143	NFT	Exc_Exc
C2orf72	0	0	1	3	6	-0.00267983270297212	-0.00445933474369307	-0.00192052387005092	NFT	Exc_Exc
OXNAD1	0	0	2	4	6	-0.00268378056126522	-0.00449771862341243	-0.00314809339518963	NFT	Exc_Exc
FMNL3	0	0	2	3	6	-0.0026838701517936	-0.00580196772218266	-0.00405067958818166	NFT	Exc_Exc
ZNF7	0	0	2	4	4	-0.00271289343936428	-0.00623035062374371	-0.00348603577034742	NFT	Exc_Exc
KIAA1147	0	0	2	4	6	-0.00271829328212545	-0.00414923110791412	-0.00252843921823181	NFT	Exc_Exc
PITPNM3	0	0	1	3	6	-0.00272566164014457	-0.00424107422215603	-0.0018002520869852	NFT	Exc_Exc
RFTN1	0	0	1	3	6	-0.00274295823880116	-0.00467976367851176	-0.00373943867471423	NFT	Exc_Exc
LRRK1	0	0	1	3	6	-0.00274466359884711	-0.00519431797928787	-0.00438476162593534	NFT	Exc_Exc
PGP	0	0	0	3	6	-0.00276747351392103	-0.00416474789593479	-0.00218688826188092	NFT	Exc_Exc
MRPL22	0	0	0	3	6	-0.00277135854755974	-0.00311629946419504	-0.000986792173861159	NFT	Exc_Exc
ANXA4	0	0	1	3	6	-0.00284234227053498	-0.00463111857747843	-0.00227491654013015	NFT	Exc_Exc
MRPS25	0	0	2	3	6	-0.002844882198032	-0.00510531880347681	-0.00412161506575687	NFT	Exc_Exc
POLR3A	0	0	2	3	6	-0.00285209316472485	-0.00371806911871685	-0.0020943337499744	NFT	Exc_Exc
ANAPC4	0	0	2	5	6	-0.00288859120362766	-0.00631852822761699	-0.00391454885926987	NFT	Exc_Exc
UNC50	0	0	1	3	6	-0.00290505892066658	-0.00422127837420304	-0.00136941051009051	NFT	Exc_Exc
NUP35	0	0	2	3	6	-0.00292966538242133	-0.00474821615683412	-0.00356617192387939	NFT	Exc_Exc
DNAH1	0	0	1	5	6	-0.00293012845166444	-0.00541154760316938	-0.00287929646402232	NFT	Exc_Exc
TSEN54	0	0	0	3	6	-0.00294853841238774	-0.00387585959098385	-0.000902796045498995	NFT	Exc_Exc
NAGPA	0	0	2	3	6	-0.0029568477052651	-0.00487404125046216	-0.00188878359005725	NFT	Exc_Exc
ZNF697	0	0	2	3	5	-0.00308339643947889	-0.00607512289985862	-0.00332319771102886	NFT	Exc_Exc
TRMU	0	0	2	3	6	-0.00309758072440946	-0.00597466424267575	-0.003453205209729	NFT	Exc_Exc
EP400	0	0	0	3	6	-0.00309838949904102	-0.00400048637866339	-0.00184611772910378	NFT	Exc_Exc
VAMP7	0	0	2	5	6	-0.0031016547822637	-0.00575757462226138	-0.00306177668033289	NFT	Exc_Exc
RIC3	0	0	1	4	6	-0.00310780398105557	-0.00423380985557881	-0.00136760226485299	NFT	Exc_Exc
HOOK2	0	0	0	3	6	-0.00311857957507296	-0.00305329524347682	-0.000356670323329001	NFT	Exc_Exc
FH	0	0	0	4	4	-0.00317208950688232	-0.00426444417745672	-0.00194254294630324	NFT	Exc_Exc
RMDN2	0	0	0	3	6	-0.00321773288153068	-0.00388335794727736	-0.0017249069965937	NFT	Exc_Exc
PPIL3	0	0	2	4	6	-0.00322726254223124	-0.00550242101608256	-0.00334549773412464	NFT	Exc_Exc
ARSG	0	0	1	3	6	-0.00328331848915916	-0.00628145704550778	-0.00317157147264127	NFT	Exc_Exc
EFCAB6	0	0	1	4	6	-0.00336871894282065	-0.00585875240535997	-0.00263357317928414	NFT	Exc_Exc
TTC8	0	0	2	3	6	-0.00338233391524642	-0.00714956310709101	-0.00693326951007551	NFT	Exc_Exc
VDAC3	0	2	0	3	6	-0.00341292338525131	-0.00244276793010912	0.000771935186786978	NFT	Exc_Exc
ATP7B	0	0	2	3	6	-0.00342459031414143	-0.00488589664538825	-0.00248688279951154	NFT	Exc_Exc
PSMA5	0	0	1	3	6	-0.00343489640731946	-0.00432530977672884	-0.000842211873048359	NFT	Exc_Exc
CYSTM1	0	0	1	3	6	-0.00353896535282913	-0.00563315658280519	-0.0024239005578034	NFT	Exc_Exc
GPR137B	0	0	1	3	6	-0.00354533244233206	-0.00558000190665471	-0.00228429210880226	NFT	Exc_Exc
UEVLD	0	0	1	3	6	-0.00354604965283772	-0.00513137511227842	-0.00331207243138253	NFT	Exc_Exc
GRK5	0	0	2	3	6	-0.00357159855123763	-0.00589247342245966	-0.00307732284258257	NFT	Exc_Exc
SLC8A3	0	0	1	3	6	-0.00359122196693108	-0.0078893463623663	-0.0053417859062919	NFT	Exc_Exc
PIGC	0	0	2	3	4	-0.00361059209294566	-0.00672052357208612	-0.00274470541247616	NFT	Exc_Exc
CNOT11	0	0	1	3	6	-0.00366429422182811	-0.00486142496398101	-0.00239304122234527	NFT	Exc_Exc
L3MBTL4	0	0	1	4	6	-0.00369651129216999	-0.00632007179876967	-0.00531306815798094	NFT	Exc_Exc
CWC25	0	0	0	4	6	-0.00382672680509144	-0.00382407463634036	-0.000447441689312061	NFT	Exc_Exc
CCDC47	0	1	2	3	6	-0.00383035688302947	-0.00454638152345166	-0.00157885658787372	NFT	Exc_Exc
RHOQ	0	0	2	3	6	-0.00391147887971556	-0.00475787295370649	-0.000615215060877814	NFT	Exc_Exc
HIPK2	0	0	1	4	6	-0.00392019215727224	-0.00578759271007594	-0.00324173605200197	NFT	Exc_Exc
JARID2	0	1	1	4	6	-0.00398649315238693	-0.00523751604088615	-0.00287573405306983	NFT	Exc_Exc
C12orf40	0	0	2	4	4	-0.00411956235192793	-0.0106164274957597	-0.00619431273302384	NFT	Exc_Exc
PXYLP1	0	0	1	3	6	-0.00415007627141336	-0.00551444139701114	-0.00156520376866169	NFT	Exc_Exc
C3orf70	0	0	2	3	6	-0.00419462164928706	-0.00626998637778147	-0.00259226038678192	NFT	Exc_Exc
MYO1B	0	0	1	4	5	-0.00425393201185229	-0.00813792441960052	-0.00380944854367435	NFT	Exc_Exc
UBASH3B	0	0	2	3	6	-0.00426601428162229	-0.00720342320658978	-0.00212428549150512	NFT	Exc_Exc
ITGA9	0	0	0	3	6	-0.0043418497266399	-0.005596889589402	-0.00368674464002542	NFT	Exc_Exc
DNHD1	0	0	0	3	6	-0.00436536762322325	-0.00566626458724084	-0.00153670346081948	NFT	Exc_Exc
CCDC65	0	0	2	3	6	-0.00438350955958417	-0.00752518216287284	-0.00380532442986122	NFT	Exc_Exc
DDRGK1	0	0	1	4	6	-0.00443332070078371	-0.0064814799522741	-0.00206701176520393	NFT	Exc_Exc
PDK3	0	0	2	3	6	-0.00446109465728036	-0.0064361348181451	-0.0021004330249398	NFT	Exc_Exc
PLEKHA7	0	0	1	4	6	-0.00446363818957832	-0.00688284491740797	-0.00278502310297493	NFT	Exc_Exc
MAPK4	0	0	2	5	6	-0.00446571120180602	-0.00793853846503358	-0.00551563560108144	NFT	Exc_Exc
VWA3A	0	0	1	4	6	-0.00446947810682561	-0.00894463719824946	-0.00616971420690449	NFT	Exc_Exc
RFX2	0	0	1	3	6	-0.0046749582115093	-0.00620384637216287	-0.00234150661492483	NFT	Exc_Exc
PHF11	0	0	0	3	5	-0.00468932002465819	-0.00610240860632833	-0.00147470460617944	NFT	Exc_Exc
